start_time,end_time,wav_file,text,emotion,speaker
106.17,111.86,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F018.wav,"I just don't want this paper trail, you know.  I just don't want things following me around, like-.",5,Ses01F_impro04_F
111.66,117.725,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.wav,"I know.  Okay.  Well, um. Maybe--",2,Ses01F_impro04_M
114.92,122.31,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F019.wav,"It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...",5,Ses01F_impro04_F
118.46,119.77,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.wav,Yeah.,2,Ses01F_impro04_M
121.5,123.42,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.wav,"Okay, yeah.  I would imagine.",2,Ses01F_impro04_M
129.43,139.16,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.wav,"Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now.",2,Ses01F_impro04_M
133.74,137.44,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F021.wav,"That's baloney, that's baloney.",5,Ses01F_impro04_F
138.13,139.89,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F022.wav,Please.,5,Ses01F_impro04_F
139.5219,141.8225,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.wav,maybe get a car.,2,Ses01F_impro04_M
144.9125,149.51,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.wav,"I just, you know, think you should try a little harder maybe.",2,Ses01F_impro04_M
148.55,152.85,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F023.wav,you think that you're better than me because I don't have a car?,5,Ses01F_impro04_F
151.84,154.03,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav,I didn't say that.,2,Ses01F_impro04_M
153.18,155.2925,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F024.wav,"You know, you're riding the bus, too.",5,Ses01F_impro04_F
154.6,157.8,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.wav,"I am riding the bus, but by choice.",2,Ses01F_impro04_M
157.1625,159.7,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F025.wav,Why?  What choice?,5,Ses01F_impro04_F
158.95,161.35,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.wav,"To save the environment, carpool.",2,Ses01F_impro04_M
161.0787,163.78,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F026.wav,You're saving the environment. mmhmm,5,Ses01F_impro04_F
162.12,164.7825,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.wav,Yes.  One less car at a time.,2,Ses01F_impro04_M
164.3925,167.565,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F027.wav,Interesting.  That's fantastic.,5,Ses01F_impro04_F
165.47,166.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.wav,Mmhmm.,2,Ses01F_impro04_M
167.05,171.43,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M029.wav,"You know, you don't have to take out your frustration on me, you know, just because...",5,Ses01F_impro04_M
170.83,172.84,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F028.wav,I'm not frustrated.,3,Ses01F_impro04_F
171.75,175.26,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M030.wav,...you can't get a job and refuse to have a resume.,5,Ses01F_impro04_M
175.27,178.43,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F029.wav,Who do you think you are?,3,Ses01F_impro04_F
178.0033,180.865,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.wav,I don't think I'm anyone.,2,Ses01F_impro04_M
180.3025,183.4875,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F030.wav,You are so high and mighty.  I just--,3,Ses01F_impro04_F
182.82,185.54,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.wav,I- I-I didn't-- okay.,2,Ses01F_impro04_M
184.47,188.87,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F031.wav,Oh.  I'm saving the environment. I'm riding this car because I- I want to.,3,Ses01F_impro04_F
188.01,190.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M034.wav,What? Oh.  So now you're...,5,Ses01F_impro04_M
189.12,192.02,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F032.wav,"The bus, I'm riding the bus because I want to.",3,Ses01F_impro04_F
191.28,195.13,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M035.wav,you know what?  You don't have to take your anger and your hurt out on me.,5,Ses01F_impro04_M
193.5875,199.4325,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F033.wav,I can not-- you are not here by choice.  Nobody would ride this bus by choice.,3,Ses01F_impro04_F
3.61,5.19,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M000.wav,Hi.  Thanks for waiting.,2,Ses01F_impro05_M
4.24,5.23,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F000.wav,Hi.,5,Ses01F_impro05_F
5.21,6.44,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M001.wav,Can I help you?,0,Ses01F_impro05_M
5.26,7.16,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F001.wav,Yeah. This is the fourth line that I have been in.,5,Ses01F_impro05_F
6.6,7.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M002.wav,Uh huh.,0,Ses01F_impro05_M
7.35,8.85,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F002.wav,I need my bag.,5,Ses01F_impro05_F
8.32,9.8,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M003.wav,Okay.,2,Ses01F_impro05_M
9.2,13.02,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F003.wav,"I flew in over three hours ago, I've been in four different lines.",5,Ses01F_impro05_F
12.26,13.78,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M004.wav,Okay.,2,Ses01F_impro05_M
13.04,22.74,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F004.wav,I waited the entire baggage- I waited for the whole baggage carousel four times.  They told me to go to the next one.  I waited through that for three planes and now I'm here.,5,Ses01F_impro05_F
21.84,25.9,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M005.wav,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.,2,Ses01F_impro05_M
25.35,26.76,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F005.wav,Nash.,5,Ses01F_impro05_F
25.99,27.7272,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M006.wav,Okay.,2,Ses01F_impro05_M
28.29,34.1425,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M007.wav,all right- okay.  And you lost your bag? Is that- that the issue?,2,Ses01F_impro05_M
32.19,33.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F007.wav,Yes.,5,Ses01F_impro05_F
33.78,35.9,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F008.wav,Flight seven fourteen.,3,Ses01F_impro05_F
34.7,36.52,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M008.wav,Uh-huh.,2,Ses01F_impro05_M
36.71,44.03,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F009.wav,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?",3,Ses01F_impro05_F
36.91,42.76,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M009.wav,"Yeah. Yeah, I don't see- I don't see any--",2,Ses01F_impro05_M
43.86,49.97,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M010.wav,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-",2,Ses01F_impro05_M
49.97,70.26,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M011.wav,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again...",2,Ses01F_impro05_M
70.38,73.14,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M012.wav,"for such an inconvenience and your bag, but",2,Ses01F_impro05_M
73.55,74.99,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M013.wav,Yeah.,2,Ses01F_impro05_M
73.87,75.5375,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F011.wav,Is this a joke?,3,Ses01F_impro05_F
75.03,76.48,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M014.wav,"No, no.",2,Ses01F_impro05_M
75.61,80.73,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F012.wav,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.",3,Ses01F_impro05_F
80.22,83.2425,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M015.wav,"No, no.  This is real.",2,Ses01F_impro05_M
85.72,93.9575,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M016.wav,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because...",2,Ses01F_impro05_M
94.005,100.4,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M017.wav,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,2,Ses01F_impro05_M
99.52,102.9,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F014.wav,"You're kidding me, this is a joke.",3,Ses01F_impro05_F
103.005,118.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F015.wav,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,3,Ses01F_impro05_F
111.28,112.81,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M019.wav,Yes.,2,Ses01F_impro05_M
118.04,119.37,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M020.wav,I know.,2,Ses01F_impro05_M
118.53,122.44,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F016.wav,We flew in from Paris.  I've been shopping for three weeks.,3,Ses01F_impro05_F
127.485,136.85,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F017.wav,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,3,Ses01F_impro05_F
131.02,133.25,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M022.wav,Okay. Calm-,2,Ses01F_impro05_M
136.19,143.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M023.wav,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really",2,Ses01F_impro05_M
137.715,140.11,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F018.wav,Do you understand who my husband is?,3,Ses01F_impro05_F
140.225,145.6,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F019.wav,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",3,Ses01F_impro05_F
144.85,151.16,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M024.wav,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that.",2,Ses01F_impro05_M
149.365,153.8,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F020.wav,Oh-Oh.  It's a gift.  You're-You're helping me out here?,3,Ses01F_impro05_F
151.335,152.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M025.wav,It's a gift.,2,Ses01F_impro05_M
152.8325,158.58,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M026.wav,"You know, the airlines can not be held responsible for every bag of luggage that comes through here.",2,Ses01F_impro05_M
155.6,160.36,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F021.wav,You are cruising for a bruising.  You are in so much trouble.,3,Ses01F_impro05_F
159.66,161.37,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M027.wav,With the amount of--,2,Ses01F_impro05_M
160.41,163.7975,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F022.wav,Who's in charge?  Who is the president of Jet Blue?,3,Ses01F_impro05_F
163.25,166.99,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M028.wav,"Um, actually, I don't know. I don't know. Oh really?",2,Ses01F_impro05_M
163.88,165.8,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F023.wav,Because I probably know him.,3,Ses01F_impro05_F
166.33,167.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F024.wav,Yeah.,3,Ses01F_impro05_F
167.15,173.63,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M029.wav,Well then maybe you can just call him and he can give you more money.  But right now all I can do--,2,Ses01F_impro05_M
171.09,174.2,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F025.wav,"I don't want money, I want my clothes.",3,Ses01F_impro05_F
173.7325,178.2625,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M030.wav,"Right now all I can do is just give you this fifty dollars, I'm really sorry.",2,Ses01F_impro05_M
177.6025,179.09,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F026.wav,What's your name?,3,Ses01F_impro05_F
178.59,180.87,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M031.wav,Oh.  My name is Sean. Hi.,2,Ses01F_impro05_M
188.78,190.8975,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F028.wav,Okay.  I'll do that.,3,Ses01F_impro05_F
195.38,199.33,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F029.wav,I don't think you have done everything you could do because I don't have my bag here yet.,3,Ses01F_impro05_F
198.66,205.17,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M034.wav,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--",2,Ses01F_impro05_M
202.86,206.17,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F030.wav,A letter? I'll make a personal phone call.,3,Ses01F_impro05_F
205.63,211.94,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M035.wav,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...",2,Ses01F_impro05_M
11.46,14.74,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M000.wav,"I'm sorry, Joy.",1,Ses01F_impro06_M
18.49,24.91,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M001.wav,Is there anything I can get you?  Do you want me to take care of anything for you or...?,2,Ses01F_impro06_M
25.12,26.56,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M002.wav,...pick up anything?,2,Ses01F_impro06_M
26.07,27.65,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F002.wav,No.,1,Ses01F_impro06_F
28.97,35.02,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M003.wav,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,1,Ses01F_impro06_M
34.45,35.78,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F003.wav,That's sweet.,2,Ses01F_impro06_F
36.07,38.04,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F004.wav,Thank you.,2,Ses01F_impro06_F
39.6025,46.29,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F005.wav,I went to see her headstone a week or two ago.,1,Ses01F_impro06_F
47.34,59.38,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F006.wav,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",1,Ses01F_impro06_F
56.17,57.49,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M004.wav,Hmm.,2,Ses01F_impro06_M
59.4525,67.4525,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F007.wav,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.,1,Ses01F_impro06_F
70.22,80.13,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F008.wav,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-,1,Ses01F_impro06_F
80.16,87.74,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F009.wav,"this woman came up and, you know, it was hers. It was her person that was there.",2,Ses01F_impro06_F
86.96,88.63,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M005.wav,Oh.  She was there?,2,Ses01F_impro06_M
87.83,93.67,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F010.wav,"Yeah.  And she was like, that's pathetic, I hope you enjoy it.",1,Ses01F_impro06_F
101.83,116.91,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F011.wav,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",1,Ses01F_impro06_F
